Vin,Vout,Vref
0.987,0.001983093,1.1
0.988,0.002026769,1.1
0.989,0.002071733,1.1
0.99,0.002118026,1.1
0.991,0.002165683,1.1
0.992,0.002214748,1.1
0.993,0.002265258,1.1
0.994,0.002317256,1.1
0.995,0.002370785,1.1
0.996,0.002425889,1.1
0.997,0.002482616,1.1
0.998,0.002541011,1.1
0.999,0.002601122,1.1
1,0.002662999,1.1
1.001,0.002726697,1.1
1.002,0.002792264,1.1
1.003,0.002859756,1.1
1.004,0.002929232,1.1
1.005,0.003000748,1.1
1.006,0.003074364,1.1
1.007,0.003150141,1.1
1.008,0.003228145,1.1
1.009,0.003308438,1.1
1.01,0.003391091,1.1
1.011,0.003476173,1.1
1.012,0.003563756,1.1
1.013,0.003653916,1.1
1.014,0.003746729,1.1
1.015,0.003842275,1.1
1.016,0.003940636,1.1
1.017,0.004041899,1.1
1.018,0.00414615,1.1
1.019,0.004253483,1.1
1.02,0.004363992,1.1
1.021,0.004477774,1.1
1.022,0.004594932,1.1
1.023,0.004715571,1.1
1.024,0.004839798,1.1
1.025,0.00496773,1.1
1.026,0.005099484,1.1
1.027,0.00523518,1.1
1.028,0.005374949,1.1
1.029,0.005518922,1.1
1.03,0.005667232,1.1
1.031,0.005820029,1.1
1.032,0.005977457,1.1
1.033,0.006139676,1.1
1.034,0.006306844,1.1
1.035,0.006479135,1.1
1.036,0.00665672,1.1
1.037,0.006839789,1.1
1.038,0.007028534,1.1
1.039,0.007223156,1.1
1.04,0.007423867,1.1
1.041,0.007630891,1.1
1.042,0.007844461,1.1
1.043,0.008064821,1.1
1.044,0.008292228,1.1
1.045,0.008526955,1.1
1.046,0.008769288,1.1
1.047,0.009019524,1.1
1.048,0.009277987,1.1
1.049,0.00954501,1.1
1.05,0.009820947,1.1
1.051,0.010106181,1.1
1.052,0.010401104,1.1
1.053,0.01070615,1.1
1.054,0.011021765,1.1
1.055,0.011348435,1.1
1.056,0.01168667,1.1
1.057,0.012037026,1.1
1.058,0.012400087,1.1
1.059,0.012776488,1.1
1.06,0.013166905,1.1
1.061,0.013572078,1.1
1.062,0.01399279,1.1
1.063,0.014429898,1.1
1.064,0.014884334,1.1
1.065,0.015357101,1.1
1.066,0.015849305,1.1
1.067,0.016362144,1.1
1.068,0.016896942,1.1
1.069,0.01745515,1.1
1.07,0.018038367,1.1
1.071,0.018648375,1.1
1.072,0.019287151,1.1
1.073,0.019956903,1.1
1.074,0.020660111,1.1
1.075,0.021399579,1.1
1.076,0.022178475,1.1
1.077,0.02300043,1.1
1.078,0.023869593,1.1
1.079,0.024790773,1.1
1.08,0.025769576,1.1
1.081,0.026812583,1.1
1.082,0.027927575,1.1
1.083,0.029123898,1.1
1.084,0.030412841,1.1
1.085,0.031808261,1.1
1.086,0.033327383,1.1
1.087,0.034991954,1.1
1.088,0.036829968,1.1
1.089,0.038878175,1.1
1.09,0.041185957,1.1
1.091,0.043821613,1.1
1.092,0.046882612,1.1
1.093,0.050513452,1.1
1.094,0.054938085,1.1
1.095,0.060522471,1.1
1.096,0.067902601,1.1
1.097,0.078415382,1.1
1.098,0.094473008,1.1
1.099,0.122952805,1.1
1.1,0.500343954,1.1
1.101,1.60793816,1.1
1.102,1.65038857,1.1
1.103,1.67445346,1.1
1.104,1.6916447,1.1
1.105,1.70325384,1.1
1.106,1.71168142,1.1
1.107,1.71831599,1.1
1.108,1.72371167,1.1
1.109,1.72820302,1.1
1.11,1.73203065,1.1
1.111,1.73535827,1.1
1.112,1.73829826,1.1
1.113,1.74093046,1.1
1.114,1.74331325,1.1
1.115,1.74549031,1.1
1.116,1.74749501,1.1
1.117,1.74935331,1.1
1.118,1.75108576,1.1
1.119,1.75270886,1.1
1.12,1.75423604,1.1
1.121,1.75567834,1.1
1.122,1.75704497,1.1
1.123,1.75834368,1.1
1.124,1.759581,1.1
1.125,1.76076255,1.1
1.126,1.76189313,1.1
1.127,1.76297695,1.1
1.128,1.76401763,1.1
1.129,1.76501838,1.1
1.13,1.76598203,1.1
1.131,1.76691106,1.1
1.132,1.76780772,1.1
1.133,1.76867399,1.1
1.134,1.76951167,1.1
1.135,1.77032235,1.1
1.136,1.77110753,1.1
1.137,1.77186851,1.1
1.138,1.77260651,1.1
1.139,1.77332264,1.1
1.14,1.77401791,1.1
1.141,1.77469326,1.1
1.142,1.77534954,1.1
1.143,1.77598756,1.1
1.144,1.77660805,1.1
1.145,1.77721171,1.1
1.146,1.77779917,1.1
1.147,1.77837103,1.1
1.148,1.77892785,1.1
1.149,1.77947015,1.1
1.15,1.77999844,1.1
1.151,1.78051317,1.1
1.152,1.78101478,1.1
1.153,1.7815037,1.1
1.154,1.78198031,1.1
1.155,1.78244498,1.1
1.156,1.78289808,1.1
1.157,1.78333993,1.1
1.158,1.78377087,1.1
1.159,1.78419119,1.1
1.16,1.7846012,1.1
1.161,1.78500117,1.1
1.162,1.78539137,1.1
1.163,1.78577206,1.1
1.164,1.7861435,1.1
1.165,1.78650591,1.1
1.166,1.78685953,1.1
1.167,1.78720459,1.1
1.168,1.78754129,1.1
1.169,1.78786985,1.1
1.17,1.78819046,1.1
1.171,1.78850333,1.1
1.172,1.78880862,1.1
1.173,1.78910654,1.1
1.174,1.78939725,1.1
1.175,1.78968093,1.1
1.176,1.78995774,1.1
1.177,1.79022785,1.1
1.178,1.7904914,1.1
1.179,1.79074856,1.1
1.18,1.79099948,1.1
1.181,1.79124429,1.1
1.182,1.79148314,1.1
1.183,1.79171617,1.1
1.184,1.79194351,1.1
1.185,1.79216529,1.1
1.186,1.79238164,1.1
1.187,1.79259268,1.1
1.188,1.79279853,1.1
1.189,1.79299932,1.1
1.19,1.79319516,1.1
1.191,1.79338617,1.1
1.192,1.79357244,1.1
1.193,1.79375409,1.1
1.194,1.79393123,1.1
1.195,1.79410396,1.1
1.196,1.79427237,1.1
1.197,1.79443657,1.1
1.198,1.79459666,1.1
1.199,1.79475272,1.1
1.2,1.79490485,1.1
1.201,1.79505314,1.1
1.202,1.79519768,1.1
1.203,1.79533855,1.1
1.204,1.79547583,1.1
1.205,1.79560961,1.1
1.206,1.79573997,1.1
1.207,1.79586698,1.1
1.208,1.79599073,1.1
1.209,1.79611128,1.1
1.21,1.79622871,1.1
1.211,1.7963431,1.1
1.212,1.7964545,1.1
1.213,1.796563,1.1
1.214,1.79666864,1.1
1.215,1.79677151,1.1
1.216,1.79687167,1.1
1.217,1.79696916,1.1
1.218,1.79706407,1.1
1.219,1.79715643,1.1
1.22,1.79724633,1.1
1.221,1.7973338,1.1
1.222,1.7974189,1.1
1.223,1.79750169,1.1
1.224,1.79758222,1.1
1.225,1.79766054,1.1
1.226,1.7977367,1.1
1.227,1.79781075,1.1
1.228,1.79788273,1.1
1.229,1.7979527,1.1
1.23,1.79802069,1.1
1.231,1.79808675,1.1
1.232,1.79815092,1.1
1.233,1.79821325,1.1
1.234,1.79827377,1.1
1.235,1.79833253,1.1
1.236,1.79838955,1.1
1.237,1.79844488,1.1
1.238,1.79849857,1.1
1.239,1.79855063,1.1
1.24,1.79860111,1.1
1.241,1.79865004,1.1
1.242,1.79869745,1.1
1.243,1.79874338,1.1
1.244,1.79878785,1.1
1.245,1.7988309,1.1
1.246,1.79887256,1.1
1.247,1.79891286,1.1
1.248,1.79895182,1.1
1.249,1.79898948,1.1
1.25,1.79902586,1.1
1.251,1.799061,1.1
1.252,1.79909491,1.1
1.253,1.79912763,1.1
1.254,1.79915919,1.1
1.255,1.7991896,1.1
1.256,1.79921891,1.1
1.257,1.79924713,1.1
1.258,1.79927429,1.1
1.259,1.79930043,1.1
1.26,1.79932556,1.1
1.261,1.79934972,1.1
1.262,1.79937294,1.1
1.263,1.79939525,1.1
1.264,1.79941667,1.1
1.265,1.79943724,1.1
1.266,1.79945699,1.1
1.267,1.79947594,1.1
1.268,1.79949412,1.1
1.269,1.79951157,1.1
1.27,1.79952831,1.1
1.271,1.79954438,1.1
1.272,1.79955979,1.1
1.273,1.79957458,1.1
1.274,1.79958878,1.1
1.275,1.79960241,1.1
1.276,1.79961549,1.1
1.277,1.79962805,1.1
1.278,1.79964012,1.1
1.279,1.79965172,1.1
1.28,1.79966286,1.1
1.281,1.79967358,1.1
1.282,1.79968389,1.1
1.283,1.79969381,1.1
1.284,1.79970336,1.1
1.285,1.79971255,1.1
1.286,1.79972141,1.1
1.287,1.79972995,1.1
1.288,1.79973819,1.1
1.289,1.79974613,1.1
1.29,1.79975379,1.1
1.291,1.79976119,1.1
1.292,1.79976834,1.1
1.293,1.79977524,1.1
1.294,1.79978192,1.1
1.295,1.79978837,1.1
1.296,1.79979461,1.1
1.297,1.79980064,1.1
1.298,1.79980648,1.1
1.299,1.79981213,1.1
1.3,1.7998176,1.1
1.301,1.79982291,1.1
1.302,1.79982804,1.1
1.303,1.79983301,1.1
1.304,1.79983783,1.1
1.305,1.79984251,1.1
1.306,1.79984703,1.1
1.307,1.79985143,1.1
1.308,1.79985569,1.1
1.309,1.79985982,1.1
1.31,1.79986383,1.1
1.311,1.79986771,1.1
1.312,1.79987149,1.1
1.313,1.79987515,1.1
1.314,1.7998787,1.1
1.315,1.79988215,1.1
1.316,1.7998855,1.1
1.317,1.79988875,1.1
1.318,1.79989191,1.1
1.319,1.79989497,1.1
1.32,1.79989795,1.1
1.321,1.79990083,1.1
1.322,1.79990364,1.1
1.323,1.79990637,1.1
1.324,1.79990901,1.1
1.325,1.79991158,1.1
1.326,1.79991408,1.1
1.327,1.79991651,1.1
1.328,1.79991886,1.1
1.329,1.79992115,1.1
1.33,1.79992338,1.1
1.331,1.79992554,1.1
1.332,1.79992764,1.1
1.333,1.79992967,1.1
1.334,1.79993166,1.1
1.335,1.79993358,1.1
1.336,1.79993545,1.1
1.337,1.79993727,1.1
1.338,1.79993904,1.1
1.339,1.79994075,1.1
1.34,1.79994242,1.1
1.341,1.79994404,1.1
1.342,1.79994561,1.1
1.343,1.79994714,1.1
1.344,1.79994863,1.1
1.345,1.79995007,1.1
1.346,1.79995147,1.1
1.347,1.79995284,1.1
1.348,1.79995416,1.1
1.349,1.79995545,1.1
1.35,1.7999567,1.1
1.351,1.79995791,1.1
1.352,1.79995909,1.1
1.353,1.79996024,1.1
1.354,1.79996136,1.1
1.355,1.79996244,1.1
1.356,1.7999635,1.1
1.357,1.79996452,1.1
1.358,1.79996551,1.1
1.359,1.79996648,1.1
1.36,1.79996742,1.1
1.361,1.79996833,1.1
1.362,1.79996922,1.1
1.363,1.79997008,1.1
1.364,1.79997092,1.1
1.365,1.79997173,1.1
1.366,1.79997252,1.1
1.367,1.79997329,1.1
1.368,1.79997404,1.1
1.369,1.79997476,1.1
1.37,1.79997547,1.1
1.371,1.79997615,1.1
1.372,1.79997682,1.1
1.373,1.79997746,1.1
1.374,1.79997809,1.1
1.375,1.7999787,1.1
1.376,1.7999793,1.1
1.377,1.79997987,1.1
1.378,1.79998043,1.1
1.379,1.79998098,1.1
1.38,1.79998151,1.1
1.381,1.79998202,1.1
1.382,1.79998252,1.1
1.383,1.79998301,1.1
1.384,1.79998348,1.1
1.385,1.79998394,1.1
1.386,1.79998438,1.1
1.387,1.79998481,1.1
1.388,1.79998523,1.1
1.389,1.79998564,1.1
1.39,1.79998604,1.1
1.391,1.79998643,1.1
1.392,1.7999868,1.1
1.393,1.79998717,1.1
1.394,1.79998752,1.1
1.395,1.79998786,1.1
1.396,1.7999882,1.1
1.397,1.79998852,1.1
1.398,1.79998884,1.1
1.399,1.79998914,1.1
1.4,1.79998944,1.1
1.401,1.79998973,1.1
1.402,1.79999001,1.1
1.403,1.79999028,1.1
1.404,1.79999055,1.1
1.405,1.79999081,1.1
1.406,1.79999106,1.1
1.407,1.7999913,1.1
1.408,1.79999154,1.1
1.409,1.79999177,1.1
1.41,1.79999199,1.1
1.411,1.79999221,1.1
1.412,1.79999242,1.1
1.413,1.79999262,1.1
1.414,1.79999282,1.1
1.415,1.79999301,1.1
1.416,1.7999932,1.1
1.417,1.79999338,1.1
1.418,1.79999356,1.1
1.419,1.79999373,1.1
1.42,1.7999939,1.1
1.421,1.79999406,1.1
1.422,1.79999422,1.1
1.423,1.79999437,1.1
1.424,1.79999452,1.1
1.425,1.79999467,1.1
1.426,1.79999481,1.1
1.427,1.79999495,1.1
1.428,1.79999508,1.1
1.429,1.79999521,1.1
1.43,1.79999533,1.1
1.431,1.79999545,1.1
1.432,1.79999557,1.1
1.433,1.79999569,1.1
1.434,1.7999958,1.1
1.435,1.79999591,1.1
1.436,1.79999601,1.1
1.437,1.79999611,1.1
1.438,1.79999621,1.1
1.439,1.79999631,1.1
1.44,1.7999964,1.1
1.441,1.79999649,1.1
1.442,1.79999658,1.1
1.443,1.79999667,1.1
1.444,1.79999675,1.1
1.445,1.79999683,1.1
1.446,1.79999691,1.1
1.447,1.79999699,1.1
1.448,1.79999706,1.1
1.449,1.79999714,1.1
1.45,1.79999721,1.1
1.451,1.79999727,1.1
1.452,1.79999734,1.1
1.453,1.79999741,1.1
1.454,1.79999747,1.1
1.455,1.79999753,1.1
1.456,1.79999759,1.1
1.457,1.79999764,1.1
1.458,1.7999977,1.1
1.459,1.79999775,1.1
1.46,1.79999781,1.1
1.461,1.79999786,1.1
1.462,1.79999791,1.1
1.463,1.79999796,1.1
1.464,1.799998,1.1
1.465,1.79999805,1.1
1.466,1.79999809,1.1
1.467,1.79999813,1.1
1.468,1.79999818,1.1
1.469,1.79999822,1.1
1.47,1.79999826,1.1
1.471,1.79999829,1.1
1.472,1.79999833,1.1
1.473,1.79999837,1.1
1.474,1.7999984,1.1
1.475,1.79999844,1.1
1.476,1.79999847,1.1
1.477,1.7999985,1.1
1.478,1.79999853,1.1
1.479,1.79999856,1.1
1.48,1.79999859,1.1
1.481,1.79999862,1.1
1.482,1.79999865,1.1
1.483,1.79999868,1.1
1.484,1.7999987,1.1
1.485,1.79999873,1.1
1.486,1.79999875,1.1
1.487,1.79999878,1.1
1.488,1.7999988,1.1
1.489,1.79999882,1.1
1.49,1.79999884,1.1
1.491,1.79999886,1.1
1.492,1.79999889,1.1
1.493,1.79999891,1.1
1.494,1.79999893,1.1
1.495,1.79999894,1.1
1.496,1.79999896,1.1
1.497,1.79999898,1.1
1.498,1.799999,1.1
1.499,1.79999902,1.1
1.5,1.79999903,1.1
1.501,1.79999905,1.1
1.502,1.79999906,1.1
1.503,1.79999908,1.1
1.504,1.79999909,1.1
1.505,1.79999911,1.1
1.506,1.79999912,1.1
1.507,1.79999913,1.1
1.508,1.79999915,1.1
1.509,1.79999916,1.1
1.51,1.79999917,1.1
1.511,1.79999918,1.1
1.512,1.7999992,1.1
1.513,1.79999921,1.1
1.514,1.79999922,1.1
1.515,1.79999923,1.1
1.516,1.79999924,1.1
1.517,1.79999925,1.1
1.518,1.79999926,1.1
1.519,1.79999927,1.1
1.52,1.79999928,1.1
1.521,1.79999929,1.1
1.522,1.7999993,1.1
1.523,1.7999993,1.1
1.524,1.79999931,1.1
1.525,1.79999932,1.1
1.526,1.79999933,1.1
1.527,1.79999933,1.1
1.528,1.79999934,1.1
1.529,1.79999935,1.1
1.53,1.79999936,1.1
1.531,1.79999936,1.1
1.532,1.79999937,1.1
1.533,1.79999937,1.1
1.534,1.79999938,1.1
1.535,1.79999939,1.1
1.536,1.79999939,1.1
1.537,1.7999994,1.1
1.538,1.7999994,1.1
1.539,1.79999941,1.1
1.54,1.79999941,1.1
1.541,1.79999942,1.1
1.542,1.79999942,1.1
1.543,1.79999943,1.1
1.544,1.79999943,1.1
1.545,1.79999944,1.1
1.546,1.79999944,1.1
1.547,1.79999944,1.1
1.548,1.79999945,1.1
1.549,1.79999945,1.1
1.55,1.79999946,1.1
1.551,1.79999946,1.1
1.552,1.79999946,1.1
1.553,1.79999946,1.1
1.554,1.79999947,1.1
1.555,1.79999947,1.1
1.556,1.79999947,1.1
1.557,1.79999948,1.1
1.558,1.79999948,1.1
1.559,1.79999948,1.1
1.56,1.79999948,1.1
1.561,1.79999949,1.1
1.562,1.79999949,1.1
1.563,1.79999949,1.1
1.564,1.79999949,1.1
1.565,1.79999949,1.1
1.566,1.7999995,1.1
1.567,1.7999995,1.1
1.568,1.7999995,1.1
1.569,1.7999995,1.1
1.57,1.7999995,1.1
1.571,1.79999951,1.1
1.572,1.79999951,1.1
1.573,1.79999951,1.1
1.574,1.79999951,1.1
1.575,1.79999951,1.1
1.576,1.79999951,1.1
1.577,1.79999951,1.1
1.578,1.79999951,1.1
1.579,1.79999951,1.1
1.58,1.79999952,1.1
1.581,1.79999952,1.1
1.582,1.79999952,1.1
1.583,1.79999952,1.1
1.584,1.79999952,1.1
1.585,1.79999952,1.1
1.586,1.79999952,1.1
1.587,1.79999952,1.1
1.588,1.79999952,1.1
1.589,1.79999952,1.1
1.59,1.79999952,1.1
1.591,1.79999952,1.1
1.592,1.79999952,1.1
1.593,1.79999953,1.1
1.594,1.79999953,1.1
1.595,1.79999953,1.1
1.596,1.79999953,1.1
1.597,1.79999953,1.1
1.598,1.79999953,1.1
1.599,1.79999953,1.1
1.6,1.79999953,1.1
1.601,1.79999953,1.1
1.602,1.79999953,1.1
1.603,1.79999953,1.1
1.604,1.79999953,1.1
1.605,1.79999953,1.1
1.606,1.79999953,1.1
1.607,1.79999953,1.1
1.608,1.79999953,1.1
1.609,1.79999953,1.1
1.61,1.79999953,1.1
1.611,1.79999953,1.1
1.612,1.79999953,1.1
1.613,1.79999953,1.1
1.614,1.79999953,1.1
1.615,1.79999953,1.1
1.616,1.79999953,1.1
1.617,1.79999953,1.1
1.618,1.79999954,1.1
1.619,1.79999953,1.1
1.62,1.79999953,1.1
1.621,1.79999953,1.1
1.622,1.79999954,1.1
1.623,1.79999954,1.1
1.624,1.79999954,1.1
1.625,1.79999954,1.1
1.626,1.79999954,1.1
1.627,1.79999954,1.1
1.628,1.79999954,1.1
1.629,1.79999954,1.1
1.63,1.79999954,1.1
1.631,1.79999954,1.1
1.632,1.79999954,1.1
1.633,1.79999954,1.1
1.634,1.79999954,1.1
1.635,1.79999954,1.1
1.636,1.79999954,1.1
1.637,1.79999954,1.1
1.638,1.79999954,1.1
1.639,1.79999954,1.1
1.64,1.79999954,1.1
1.641,1.79999954,1.1
1.642,1.79999954,1.1
1.643,1.79999954,1.1
1.644,1.79999954,1.1
1.645,1.79999954,1.1
1.646,1.79999954,1.1
1.647,1.79999954,1.1
1.648,1.79999954,1.1
1.649,1.79999954,1.1
1.65,1.79999954,1.1
1.651,1.79999954,1.1
1.652,1.79999954,1.1
1.653,1.79999954,1.1
1.654,1.79999954,1.1
1.655,1.79999954,1.1
1.656,1.79999954,1.1
1.657,1.79999954,1.1
1.658,1.79999954,1.1
1.659,1.79999954,1.1
1.66,1.79999954,1.1
1.661,1.79999954,1.1
1.662,1.79999954,1.1
1.663,1.79999954,1.1
1.664,1.79999954,1.1
1.665,1.79999954,1.1
1.666,1.79999954,1.1
1.667,1.79999954,1.1
1.668,1.79999954,1.1
1.669,1.79999954,1.1
1.67,1.79999954,1.1
1.671,1.79999954,1.1
1.672,1.79999954,1.1
1.673,1.79999954,1.1
1.674,1.79999954,1.1
1.675,1.79999954,1.1
1.676,1.79999954,1.1
1.677,1.79999954,1.1
1.678,1.79999954,1.1
1.679,1.79999954,1.1
1.68,1.79999954,1.1
1.681,1.79999954,1.1
1.682,1.79999954,1.1
1.683,1.79999954,1.1
1.684,1.79999954,1.1
1.685,1.79999954,1.1
1.686,1.79999954,1.1
1.687,1.79999954,1.1
1.688,1.79999954,1.1
1.689,1.79999954,1.1
1.69,1.79999954,1.1
1.691,1.79999954,1.1
1.692,1.79999954,1.1
1.693,1.79999954,1.1
1.694,1.79999954,1.1
1.695,1.79999954,1.1
1.696,1.79999954,1.1
1.697,1.79999954,1.1
1.698,1.79999954,1.1
1.699,1.79999954,1.1
1.7,1.79999954,1.1
1.701,1.79999954,1.1
1.702,1.79999954,1.1
1.703,1.79999954,1.1
1.704,1.79999954,1.1
1.705,1.79999954,1.1
1.706,1.79999954,1.1
1.707,1.79999954,1.1
1.708,1.79999954,1.1
1.709,1.79999954,1.1
1.71,1.79999954,1.1
1.711,1.79999954,1.1
1.712,1.79999954,1.1
1.713,1.79999954,1.1
1.714,1.79999954,1.1
1.715,1.79999954,1.1
1.716,1.79999954,1.1
1.717,1.79999954,1.1
1.718,1.79999954,1.1
1.719,1.79999954,1.1
1.72,1.79999954,1.1
1.721,1.79999954,1.1
1.722,1.79999954,1.1
1.723,1.79999954,1.1
1.724,1.79999954,1.1
1.725,1.79999954,1.1
1.726,1.79999954,1.1
1.727,1.79999954,1.1
1.728,1.79999954,1.1
1.729,1.79999954,1.1
1.73,1.79999954,1.1
1.731,1.79999954,1.1
1.732,1.79999954,1.1
1.733,1.79999954,1.1
1.734,1.79999954,1.1
1.735,1.79999954,1.1
1.736,1.79999954,1.1
1.737,1.79999954,1.1
1.738,1.79999954,1.1
1.739,1.79999954,1.1
1.74,1.79999954,1.1
1.741,1.79999954,1.1
1.742,1.79999954,1.1
1.743,1.79999954,1.1
1.744,1.79999954,1.1
1.745,1.79999954,1.1
1.746,1.79999954,1.1
1.747,1.79999954,1.1
1.748,1.79999954,1.1
1.749,1.79999954,1.1
1.75,1.79999954,1.1
1.751,1.79999954,1.1
1.752,1.79999954,1.1
1.753,1.79999954,1.1
1.754,1.79999954,1.1
1.755,1.79999954,1.1
1.756,1.79999954,1.1
1.757,1.79999954,1.1
1.758,1.79999954,1.1
1.759,1.79999954,1.1
1.76,1.79999954,1.1
1.761,1.79999954,1.1
1.762,1.79999954,1.1
1.763,1.79999954,1.1
1.764,1.79999954,1.1
1.765,1.79999954,1.1
1.766,1.79999954,1.1
1.767,1.79999954,1.1
1.768,1.79999954,1.1
1.769,1.79999954,1.1
1.77,1.79999954,1.1
1.771,1.79999954,1.1
1.772,1.79999954,1.1
1.773,1.79999954,1.1
1.774,1.79999954,1.1
1.775,1.79999954,1.1
1.776,1.79999954,1.1
1.777,1.79999954,1.1
1.778,1.79999954,1.1
1.779,1.79999954,1.1
1.78,1.79999954,1.1
1.781,1.79999954,1.1
1.782,1.79999954,1.1
1.783,1.79999954,1.1
1.784,1.79999954,1.1
1.785,1.79999954,1.1
1.786,1.79999954,1.1
1.787,1.79999954,1.1
1.788,1.79999954,1.1
1.789,1.79999954,1.1
1.79,1.79999954,1.1
1.791,1.79999954,1.1
1.792,1.79999954,1.1
1.793,1.79999954,1.1
1.794,1.79999954,1.1
1.795,1.79999954,1.1
1.796,1.79999954,1.1
1.797,1.79999954,1.1
1.798,1.79999954,1.1
1.799,1.79999954,1.1
1.8,1.79999954,1.1
0,1.37837E-06,1.3
0.001,1.37839E-06,1.3
0.002,1.3784E-06,1.3
0.003,1.37839E-06,1.3
0.004,1.3784E-06,1.3
0.005,1.3784E-06,1.3
0.006,1.37839E-06,1.3
0.007,1.37839E-06,1.3
0.008,1.37839E-06,1.3
0.009,1.37839E-06,1.3
0.01,1.37839E-06,1.3
0.011,1.3784E-06,1.3
0.012,1.3784E-06,1.3
0.013,1.3784E-06,1.3
0.014,1.37839E-06,1.3
0.015,1.3784E-06,1.3
0.016,1.37839E-06,1.3
0.017,1.37839E-06,1.3
0.018,1.37839E-06,1.3
0.019,1.37839E-06,1.3
0.02,1.3784E-06,1.3
0.021,1.3784E-06,1.3
0.022,1.3784E-06,1.3
0.023,1.3784E-06,1.3
0.024,1.3784E-06,1.3
0.025,1.37839E-06,1.3
0.026,1.37839E-06,1.3
0.027,1.3784E-06,1.3
0.028,1.37839E-06,1.3
0.029,1.37839E-06,1.3
0.03,1.37839E-06,1.3
0.031,1.37839E-06,1.3
0.032,1.37839E-06,1.3
0.033,1.37839E-06,1.3
0.034,1.3784E-06,1.3
0.035,1.3784E-06,1.3
0.036,1.37839E-06,1.3
0.037,1.37839E-06,1.3
0.038,1.3784E-06,1.3
0.039,1.37839E-06,1.3
0.04,1.3784E-06,1.3
0.041,1.37839E-06,1.3
0.042,1.3784E-06,1.3
0.043,1.37839E-06,1.3
0.044,1.3784E-06,1.3
0.045,1.3784E-06,1.3
0.046,1.3784E-06,1.3
0.047,1.3784E-06,1.3
0.048,1.3784E-06,1.3
0.049,1.3784E-06,1.3
0.05,1.37839E-06,1.3
0.051,1.3784E-06,1.3
0.052,1.3784E-06,1.3
0.053,1.37839E-06,1.3
0.054,1.3784E-06,1.3
0.055,1.37839E-06,1.3
0.056,1.37839E-06,1.3
0.057,1.3784E-06,1.3
0.058,1.37839E-06,1.3
0.059,1.3784E-06,1.3
0.06,1.37839E-06,1.3
0.061,1.3784E-06,1.3
0.062,1.37839E-06,1.3
0.063,1.3784E-06,1.3
0.064,1.37839E-06,1.3
0.065,1.3784E-06,1.3
0.066,1.3784E-06,1.3
0.067,1.37839E-06,1.3
0.068,1.3784E-06,1.3
0.069,1.37839E-06,1.3
0.07,1.3784E-06,1.3
0.071,1.37839E-06,1.3
0.072,1.3784E-06,1.3
0.073,1.37839E-06,1.3
0.074,1.3784E-06,1.3
0.075,1.3784E-06,1.3
0.076,1.3784E-06,1.3
0.077,1.3784E-06,1.3
0.078,1.3784E-06,1.3
0.079,1.3784E-06,1.3
0.08,1.37839E-06,1.3
0.081,1.37839E-06,1.3
0.082,1.37839E-06,1.3
0.083,1.37839E-06,1.3
0.084,1.37839E-06,1.3
0.085,1.37839E-06,1.3
0.086,1.3784E-06,1.3
0.087,1.37839E-06,1.3
0.088,1.3784E-06,1.3
0.089,1.37839E-06,1.3
0.09,1.3784E-06,1.3
0.091,1.3784E-06,1.3
0.092,1.37839E-06,1.3
0.093,1.3784E-06,1.3
0.094,1.3784E-06,1.3
0.095,1.3784E-06,1.3
0.096,1.3784E-06,1.3
0.097,1.37839E-06,1.3
0.098,1.3784E-06,1.3
0.099,1.37839E-06,1.3
0.1,1.3784E-06,1.3
0.101,1.37839E-06,1.3
0.102,1.3784E-06,1.3
0.103,1.3784E-06,1.3
0.104,1.37839E-06,1.3
0.105,1.37839E-06,1.3
0.106,1.37839E-06,1.3
0.107,1.3784E-06,1.3
0.108,1.3784E-06,1.3
0.109,1.37839E-06,1.3
0.11,1.3784E-06,1.3
0.111,1.3784E-06,1.3
0.112,1.37839E-06,1.3
0.113,1.3784E-06,1.3
0.114,1.3784E-06,1.3
0.115,1.37839E-06,1.3
0.116,1.3784E-06,1.3
0.117,1.3784E-06,1.3
0.118,1.3784E-06,1.3
0.119,1.37839E-06,1.3
0.12,1.37839E-06,1.3
0.121,1.3784E-06,1.3
0.122,1.37839E-06,1.3
0.123,1.37839E-06,1.3
0.124,1.37839E-06,1.3
0.125,1.37839E-06,1.3
0.126,1.3784E-06,1.3
0.127,1.37839E-06,1.3
0.128,1.37839E-06,1.3
0.129,1.37839E-06,1.3
0.13,1.37839E-06,1.3
0.131,1.37839E-06,1.3
0.132,1.37839E-06,1.3
0.133,1.37839E-06,1.3
0.134,1.3784E-06,1.3
0.135,1.37839E-06,1.3
0.136,1.3784E-06,1.3
0.137,1.37839E-06,1.3
0.138,1.3784E-06,1.3
0.139,1.37839E-06,1.3
0.14,1.37839E-06,1.3
0.141,1.37839E-06,1.3
0.142,1.37839E-06,1.3
0.143,1.3784E-06,1.3
0.144,1.3784E-06,1.3
0.145,1.37839E-06,1.3
0.146,1.3784E-06,1.3
0.147,1.37839E-06,1.3
0.148,1.3784E-06,1.3
0.149,1.3784E-06,1.3
0.15,1.3784E-06,1.3
0.151,1.37839E-06,1.3
0.152,1.3784E-06,1.3
0.153,1.3784E-06,1.3
0.154,1.37839E-06,1.3
0.155,1.37839E-06,1.3
0.156,1.3784E-06,1.3
0.157,1.37839E-06,1.3
0.158,1.3784E-06,1.3
0.159,1.37839E-06,1.3
0.16,1.3784E-06,1.3
0.161,1.37839E-06,1.3
