 frequency       frequency       frequency       t               t               tmag            tphase         
 1.99526231e+04  1.99526231e+04  0.00000000e+00  1.53512572e+00 -4.42946488e+01  3.29322385e+01 -8.80150868e+01 
 2.23872114e+04  2.23872114e+04  0.00000000e+00  1.34815070e+00 -3.95384270e+01  3.19454340e+01 -8.80471294e+01 
 2.51188643e+04  2.51188643e+04  0.00000000e+00  1.19032353e+00 -3.53013990e+01  3.09607733e+01 -8.80687823e+01 
 2.81838293e+04  2.81838293e+04  0.00000000e+00  1.05452582e+00 -3.15265241e+01  2.99783781e+01 -8.80842366e+01 
 3.16227766e+04  3.16227766e+04  0.00000000e+00  9.35235367e-01 -2.81626724e+01  2.89982640e+01 -8.80980017e+01 
 3.54813389e+04  3.54813389e+04  0.00000000e+00  8.28304583e-01 -2.51640367e+01  2.80203091e+01 -8.81147211e+01 
 3.98107171e+04  3.98107171e+04  0.00000000e+00  7.30779787e-01 -2.24896406e+01  2.70442334e+01 -8.81388822e+01 
 4.46683592e+04  4.46683592e+04  0.00000000e+00  6.40729885e-01 -2.01029306e+01  2.60695970e+01 -8.81744605e+01 
 5.01187234e+04  5.01187234e+04  0.00000000e+00  5.57068671e-01 -1.79714296e+01  2.50958234e+01 -8.82245449e+01 
 5.62341325e+04  5.62341325e+04  0.00000000e+00  4.79355212e-01 -1.60664221e+01  2.41222477e+01 -8.82910392e+01 
 6.30957344e+04  6.30957344e+04  0.00000000e+00  4.07577212e-01 -1.43626423e+01  2.31481828e+01 -8.83745199e+01 
 7.07945784e+04  7.07945784e+04  0.00000000e+00  3.41940263e-01 -1.28379445e+01  2.21729898e+01 -8.84742805e+01 
 7.94328235e+04  7.94328235e+04  0.00000000e+00  2.82682753e-01 -1.14729513e+01  2.11961388e+01 -8.85885713e+01 
 8.91250938e+04  8.91250938e+04  0.00000000e+00  2.29942485e-01 -1.02506902e+01  2.02172469e+01 -8.87149622e+01 
 1.00000000e+05  1.00000000e+05  0.00000000e+00  1.83684245e-01 -9.15624119e+00  1.92360919e+01 -8.88507380e+01 
 1.12201845e+05  1.12201845e+05  0.00000000e+00  1.43681244e-01 -8.17641660e+00  1.82526011e+01 -8.89932654e+01 
 1.25892541e+05  1.25892541e+05  0.00000000e+00  1.09538598e-01 -7.29948752e+00  1.72668253e+01 -8.91402645e+01 
 1.41253754e+05  1.41253754e+05  0.00000000e+00  8.07394418e-02 -6.51496238e+00  1.62789052e+01 -8.92899740e+01 
 1.58489319e+05  1.58489319e+05  0.00000000e+00  5.66971836e-02 -5.81341388e+00  1.52890379e+01 -8.94412222e+01 
 1.77827941e+05  1.77827941e+05  0.00000000e+00  3.68035822e-02 -5.18634580e+00  1.42974481e+01 -8.95934219e+01 
 1.99526231e+05  1.99526231e+05  0.00000000e+00  2.04659845e-02 -4.62608954e+00  1.33043657e+01 -8.97465231e+01 
 2.23872114e+05  2.23872114e+05  0.00000000e+00  7.13264699e-03 -4.12572147e+00  1.23100111e+01 -8.99009458e+01 
 2.51188643e+05  2.51188643e+05  0.00000000e+00 -3.69247846e-03 -3.67899387e+00  1.13145857e+01 -9.00575058e+01 
 2.81838293e+05  2.81838293e+05  0.00000000e+00 -1.24438661e-02 -3.28027491e+00  1.03182673e+01 -9.02173530e+01 
 3.16227766e+05  3.16227766e+05  0.00000000e+00 -1.94941637e-02 -2.92449447e+00  9.32120905e+00 -9.03819179e+01 
 3.54813389e+05  3.54813389e+05  0.00000000e+00 -2.51579709e-02 -2.60709437e+00  8.32353942e+00 -9.05528763e+01 
 3.98107171e+05  3.98107171e+05  0.00000000e+00 -2.96974594e-02 -2.32398201e+00  7.32536435e+00 -9.07321255e+01 
 4.46683592e+05  4.46683592e+05  0.00000000e+00 -3.33289928e-02 -2.07148724e+00  6.32676937e+00 -9.09217753e+01 
 5.01187234e+05  5.01187234e+05  0.00000000e+00 -3.62296436e-02 -1.84632221e+00  5.32782180e+00 -9.11241479e+01 
 5.62341325e+05  5.62341325e+05  0.00000000e+00 -3.85434626e-02 -1.64554416e+00  4.32857289e+00 -9.13417896e+01 
 6.30957344e+05  6.30957344e+05  0.00000000e+00 -4.03870190e-02 -1.46652122e+00  3.32905956e+00 -9.15774889e+01 
 7.07945784e+05  7.07945784e+05  0.00000000e+00 -4.18542635e-02 -1.30690098e+00  2.32930571e+00 -9.18343037e+01 
 7.94328235e+05  7.94328235e+05  0.00000000e+00 -4.30206441e-02 -1.16458191e+00  1.32932322e+00 -9.21155927e+01 
 8.91250938e+05  8.91250938e+05  0.00000000e+00 -4.39465668e-02 -1.03768727e+00  3.29112147e-01 -9.24250553e+01 
 1.00000000e+06  1.00000000e+06  0.00000000e+00 -4.46802585e-02 -9.24541641e-01 -6.71339388e-01 -9.27667765e+01 
 1.12201845e+06  1.12201845e+06  0.00000000e+00 -4.52601080e-02 -8.23649611e-01 -1.67205595e+00 -9.31452789e+01 
 1.25892541e+06  1.25892541e+06  0.00000000e+00 -4.57165570e-02 -7.33676653e-01 -2.67307617e+00 -9.35655810e+01 
 1.41253754e+06  1.41253754e+06  0.00000000e+00 -4.60736348e-02 -6.53431901e-01 -3.67445505e+00 -9.40332635e+01 
 1.58489319e+06  1.58489319e+06  0.00000000e+00 -4.63501779e-02 -5.81852719e-01 -4.67626686e+00 -9.45545435e+01 
 1.77827941e+06  1.77827941e+06  0.00000000e+00 -4.65607926e-02 -5.17990855e-01 -5.67860936e+00 -9.51363584e+01 
 1.99526231e+06  1.99526231e+06  0.00000000e+00 -4.67166098e-02 -4.61000038e-01 -6.68160924e+00 -9.57864597e+01 
 2.23872114e+06  2.23872114e+06  0.00000000e+00 -4.68258583e-02 -4.10124898e-01 -7.68542917e+00 -9.65135190e+01 
 2.51188643e+06  2.51188643e+06  0.00000000e+00 -4.68942922e-02 -3.64691039e-01 -8.69027714e+00 -9.73272481e+01 
 2.81838293e+06  2.81838293e+06  0.00000000e+00 -4.69254852e-02 -3.24096181e-01 -9.69641836e+00 -9.82385331e+01 
 3.16227766e+06  3.16227766e+06  0.00000000e+00 -4.69210124e-02 -2.87802251e-01 -1.07041905e+01 -9.92595879e+01 
 3.54813389e+06  3.54813389e+06  0.00000000e+00 -4.68805255e-02 -2.55328321e-01 -1.17140238e+01 -1.00404127e+02 
 3.98107171e+06  3.98107171e+06  0.00000000e+00 -4.68017259e-02 -2.26244328e-01 -1.27264667e+01 -1.01687561e+02 
 4.46683592e+06  4.46683592e+06  0.00000000e+00 -4.66802406e-02 -2.00165489e-01 -1.37422193e+01 -1.03127225e+02 
 5.01187234e+06  5.01187234e+06  0.00000000e+00 -4.65093873e-02 -1.76747352e-01 -1.47621778e+01 -1.04742631e+02 
 5.62341325e+06  5.62341325e+06  0.00000000e+00 -4.62798260e-02 -1.55681451e-01 -1.57874930e+01 -1.06555770e+02 
 6.30957344e+06  6.30957344e+06  0.00000000e+00 -4.59790694e-02 -1.36691504e-01 -1.68196502e+01 -1.08591451e+02 
 7.07945784e+06  7.07945784e+06  0.00000000e+00 -4.55908104e-02 -1.19530161e-01 -1.78605795e+01 -1.10877691e+02 
 7.94328235e+06  7.94328235e+06  0.00000000e+00 -4.50940022e-02 -1.03976328e-01 -1.89128125e+01 -1.13446131e+02 
 8.91250938e+06  8.91250938e+06  0.00000000e+00 -4.44615982e-02 -8.98331910e-02 -1.99797069e+01 -1.16332423e+02 
 1.00000000e+07  1.00000000e+07  0.00000000e+00 -4.36588972e-02 -7.69272420e-02 -2.10657672e+01 -1.19576424e+02 
 1.12201845e+07  1.12201845e+07  0.00000000e+00 -4.26416351e-02 -6.51088392e-02 -2.21770873e+01 -1.23221932e+02 
 1.25892541e+07  1.25892541e+07  0.00000000e+00 -4.13544495e-02 -5.42549619e-02 -2.33219309e+01 -1.27315530e+02 
 1.41253754e+07  1.41253754e+07  0.00000000e+00 -3.97310226e-02 -4.42745165e-02 -2.45114558e+01 -1.31904137e+02 
 1.58489319e+07  1.58489319e+07  0.00000000e+00 -3.76974706e-02 -3.51157704e-02 -2.57606364e+01 -1.37030655e+02 
 1.77827941e+07  1.77827941e+07  0.00000000e+00 -3.51805242e-02 -2.67751513e-02 -2.70894699e+01 -1.42726006e+02 
 1.99526231e+07  1.99526231e+07  0.00000000e+00 -3.21233315e-02 -1.93061431e-02 -2.85243633e+01 -1.48994105e+02 
 2.23872114e+07  2.23872114e+07  0.00000000e+00 -2.85131159e-02 -1.28228348e-02 -3.00991750e+01 -1.55785737e+02 
 2.51188643e+07  2.51188643e+07  0.00000000e+00 -2.44201213e-02 -7.48596041e-03 -3.18549808e+01 -1.62957139e+02 
 2.81838293e+07  2.81838293e+07  0.00000000e+00 -2.00352131e-02 -3.45796110e-03 -3.38366393e+01 -1.70207556e+02 
 3.16227766e+07  3.16227766e+07  0.00000000e+00 -1.56790446e-02 -8.23132706e-04 -3.60816548e+01 -1.76994793e+02 
 3.54813389e+07  3.54813389e+07  0.00000000e+00 -1.17477130e-02  5.04144372e-04 -3.85929427e+01 -1.82457298e+02 
 3.98107171e+07  3.98107171e+07  0.00000000e+00 -8.58533293e-03  8.20939697e-04 -4.12853283e+01 -1.85462083e+02 
 4.46683592e+07  4.46683592e+07  0.00000000e+00 -6.34497769e-03  5.65785151e-04 -4.39170021e+01 -1.85095619e+02 
