 v-sweep         v-sweep         v1              v2              vbn             vbp             vcn             vcp             vmeas#branch    vout           
 1.09400000e+00  1.09400000e+00  1.09400000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508738e-01  7.44180808e-01  0.00000000e+00  1.60546897e-03 
 1.09500000e+00  1.09500000e+00  1.09500000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508737e-01  7.44180818e-01  0.00000000e+00  1.65191802e-03 
 1.09600000e+00  1.09600000e+00  1.09600000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508744e-01  7.44180803e-01  0.00000000e+00  1.69981683e-03 
 1.09700000e+00  1.09700000e+00  1.09700000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508742e-01  7.44180792e-01  0.00000000e+00  1.74921078e-03 
 1.09800000e+00  1.09800000e+00  1.09800000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508739e-01  7.44180802e-01  0.00000000e+00  1.80014488e-03 
 1.09900000e+00  1.09900000e+00  1.09900000e+00  1.20000000e+00  4.97192514e-01  9.18152872e-01  6.28508740e-01  7.44180818e-01  0.00000000e+00  1.85266588e-03 
 1.10000000e+00  1.10000000e+00  1.10000000e+00  1.20000000e+00  4.97192514e-01  9.18152872e-01  6.28508744e-01  7.44180816e-01  0.00000000e+00  1.90681910e-03 
 1.10100000e+00  1.10100000e+00  1.10100000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508739e-01  7.44180807e-01  0.00000000e+00  1.96265560e-03 
 1.10200000e+00  1.10200000e+00  1.10200000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180801e-01  0.00000000e+00  2.02022743e-03 
 1.10300000e+00  1.10300000e+00  1.10300000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508744e-01  7.44180811e-01  0.00000000e+00  2.07958421e-03 
 1.10400000e+00  1.10400000e+00  1.10400000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508736e-01  7.44180785e-01  0.00000000e+00  2.14077843e-03 
 1.10500000e+00  1.10500000e+00  1.10500000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180798e-01  0.00000000e+00  2.20387017e-03 
 1.10600000e+00  1.10600000e+00  1.10600000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508745e-01  7.44180820e-01  0.00000000e+00  2.26891296e-03 
 1.10700000e+00  1.10700000e+00  1.10700000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508738e-01  7.44180803e-01  0.00000000e+00  2.33596617e-03 
 1.10800000e+00  1.10800000e+00  1.10800000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508739e-01  7.44180805e-01  0.00000000e+00  2.40509008e-03 
 1.10900000e+00  1.10900000e+00  1.10900000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508745e-01  7.44180802e-01  0.00000000e+00  2.47635200e-03 
 1.11000000e+00  1.11000000e+00  1.11000000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180813e-01  0.00000000e+00  2.54981568e-03 
 1.11100000e+00  1.11100000e+00  1.11100000e+00  1.20000000e+00  4.97192514e-01  9.18152875e-01  6.28508740e-01  7.44180810e-01  0.00000000e+00  2.62554344e-03 
 1.11200000e+00  1.11200000e+00  1.11200000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508743e-01  7.44180805e-01  0.00000000e+00  2.70361393e-03 
 1.11300000e+00  1.11300000e+00  1.11300000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508743e-01  7.44180824e-01  0.00000000e+00  2.78409106e-03 
 1.11400000e+00  1.11400000e+00  1.11400000e+00  1.20000000e+00  4.97192514e-01  9.18152872e-01  6.28508742e-01  7.44180817e-01  0.00000000e+00  2.86705347e-03 
 1.11500000e+00  1.11500000e+00  1.11500000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508739e-01  7.44180806e-01  0.00000000e+00  2.95257888e-03 
 1.11600000e+00  1.11600000e+00  1.11600000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508744e-01  7.44180797e-01  0.00000000e+00  3.04074434e-03 
 1.11700000e+00  1.11700000e+00  1.11700000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508737e-01  7.44180806e-01  0.00000000e+00  3.13163201e-03 
 1.11800000e+00  1.11800000e+00  1.11800000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508743e-01  7.44180805e-01  0.00000000e+00  3.22533288e-03 
 1.11900000e+00  1.11900000e+00  1.11900000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508742e-01  7.44180823e-01  0.00000000e+00  3.32192726e-03 
 1.12000000e+00  1.12000000e+00  1.12000000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508744e-01  7.44180803e-01  0.00000000e+00  3.42151458e-03 
 1.12100000e+00  1.12100000e+00  1.12100000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508743e-01  7.44180802e-01  0.00000000e+00  3.52418488e-03 
 1.12200000e+00  1.12200000e+00  1.12200000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508742e-01  7.44180819e-01  0.00000000e+00  3.63004122e-03 
 1.12300000e+00  1.12300000e+00  1.12300000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508742e-01  7.44180823e-01  0.00000000e+00  3.73918292e-03 
 1.12400000e+00  1.12400000e+00  1.12400000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508743e-01  7.44180820e-01  0.00000000e+00  3.85171839e-03 
 1.12500000e+00  1.12500000e+00  1.12500000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508744e-01  7.44180812e-01  0.00000000e+00  3.96775660e-03 
 1.12600000e+00  1.12600000e+00  1.12600000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508742e-01  7.44180797e-01  0.00000000e+00  4.08741318e-03 
 1.12700000e+00  1.12700000e+00  1.12700000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180787e-01  0.00000000e+00  4.21080689e-03 
 1.12800000e+00  1.12800000e+00  1.12800000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508742e-01  7.44180812e-01  0.00000000e+00  4.33806354e-03 
 1.12900000e+00  1.12900000e+00  1.12900000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508736e-01  7.44180818e-01  0.00000000e+00  4.46931278e-03 
 1.13000000e+00  1.13000000e+00  1.13000000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180812e-01  0.00000000e+00  4.60468270e-03 
 1.13100000e+00  1.13100000e+00  1.13100000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180808e-01  0.00000000e+00  4.74432062e-03 
 1.13200000e+00  1.13200000e+00  1.13200000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508739e-01  7.44180813e-01  0.00000000e+00  4.88837224e-03 
 1.13300000e+00  1.13300000e+00  1.13300000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180810e-01  0.00000000e+00  5.03698246e-03 
 1.13400000e+00  1.13400000e+00  1.13400000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180815e-01  0.00000000e+00  5.19031858e-03 
 1.13500000e+00  1.13500000e+00  1.13500000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180795e-01  0.00000000e+00  5.34854492e-03 
 1.13600000e+00  1.13600000e+00  1.13600000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180802e-01  0.00000000e+00  5.51183273e-03 
 1.13700000e+00  1.13700000e+00  1.13700000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508742e-01  7.44180810e-01  0.00000000e+00  5.68036292e-03 
 1.13800000e+00  1.13800000e+00  1.13800000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508737e-01  7.44180810e-01  0.00000000e+00  5.85432973e-03 
 1.13900000e+00  1.13900000e+00  1.13900000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508739e-01  7.44180797e-01  0.00000000e+00  6.03392599e-03 
 1.14000000e+00  1.14000000e+00  1.14000000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508742e-01  7.44180800e-01  0.00000000e+00  6.21936231e-03 
 1.14100000e+00  1.14100000e+00  1.14100000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508739e-01  7.44180800e-01  0.00000000e+00  6.41085713e-03 
 1.14200000e+00  1.14200000e+00  1.14200000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508737e-01  7.44180796e-01  0.00000000e+00  6.60864006e-03 
 1.14300000e+00  1.14300000e+00  1.14300000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508743e-01  7.44180795e-01  0.00000000e+00  6.81295537e-03 
 1.14400000e+00  1.14400000e+00  1.14400000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508738e-01  7.44180794e-01  0.00000000e+00  7.02404769e-03 
 1.14500000e+00  1.14500000e+00  1.14500000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180797e-01  0.00000000e+00  7.24219300e-03 
 1.14600000e+00  1.14600000e+00  1.14600000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508744e-01  7.44180811e-01  0.00000000e+00  7.46766807e-03 
 1.14700000e+00  1.14700000e+00  1.14700000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508738e-01  7.44180797e-01  0.00000000e+00  7.70076823e-03 
 1.14800000e+00  1.14800000e+00  1.14800000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508743e-01  7.44180807e-01  0.00000000e+00  7.94180790e-03 
 1.14900000e+00  1.14900000e+00  1.14900000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180797e-01  0.00000000e+00  8.19111586e-03 
 1.15000000e+00  1.15000000e+00  1.15000000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508746e-01  7.44180801e-01  0.00000000e+00  8.44904919e-03 
 1.15100000e+00  1.15100000e+00  1.15100000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508734e-01  7.44180808e-01  0.00000000e+00  8.71596793e-03 
 1.15200000e+00  1.15200000e+00  1.15200000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180813e-01  0.00000000e+00  8.99227259e-03 
 1.15300000e+00  1.15300000e+00  1.15300000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508738e-01  7.44180820e-01  0.00000000e+00  9.27838207e-03 
 1.15400000e+00  1.15400000e+00  1.15400000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508743e-01  7.44180806e-01  0.00000000e+00  9.57473663e-03 
 1.15500000e+00  1.15500000e+00  1.15500000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180794e-01  0.00000000e+00  9.88181249e-03 
 1.15600000e+00  1.15600000e+00  1.15600000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180796e-01  0.00000000e+00  1.02001141e-02 
 1.15700000e+00  1.15700000e+00  1.15700000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180810e-01  0.00000000e+00  1.05301855e-02 
 1.15800000e+00  1.15800000e+00  1.15800000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508743e-01  7.44180800e-01  0.00000000e+00  1.08725986e-02 
 1.15900000e+00  1.15900000e+00  1.15900000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508739e-01  7.44180812e-01  0.00000000e+00  1.12279805e-02 
 1.16000000e+00  1.16000000e+00  1.16000000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508744e-01  7.44180792e-01  0.00000000e+00  1.15969934e-02 
 1.16100000e+00  1.16100000e+00  1.16100000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508743e-01  7.44180811e-01  0.00000000e+00  1.19803566e-02 
 1.16200000e+00  1.16200000e+00  1.16200000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508738e-01  7.44180812e-01  0.00000000e+00  1.23788520e-02 
 1.16300000e+00  1.16300000e+00  1.16300000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180824e-01  0.00000000e+00  1.27933047e-02 
 1.16400000e+00  1.16400000e+00  1.16400000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508742e-01  7.44180798e-01  0.00000000e+00  1.32246309e-02 
 1.16500000e+00  1.16500000e+00  1.16500000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508739e-01  7.44180807e-01  0.00000000e+00  1.36738167e-02 
 1.16600000e+00  1.16600000e+00  1.16600000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180792e-01  0.00000000e+00  1.41419403e-02 
 1.16700000e+00  1.16700000e+00  1.16700000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508742e-01  7.44180820e-01  0.00000000e+00  1.46301745e-02 
 1.16800000e+00  1.16800000e+00  1.16800000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508739e-01  7.44180825e-01  0.00000000e+00  1.51397955e-02 
 1.16900000e+00  1.16900000e+00  1.16900000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508744e-01  7.44180806e-01  0.00000000e+00  1.56722447e-02 
 1.17000000e+00  1.17000000e+00  1.17000000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508736e-01  7.44180816e-01  0.00000000e+00  1.62290588e-02 
 1.17100000e+00  1.17100000e+00  1.17100000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180794e-01  0.00000000e+00  1.68119893e-02 
 1.17200000e+00  1.17200000e+00  1.17200000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508743e-01  7.44180795e-01  0.00000000e+00  1.74229388e-02 
 1.17300000e+00  1.17300000e+00  1.17300000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180800e-01  0.00000000e+00  1.80640657e-02 
 1.17400000e+00  1.17400000e+00  1.17400000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180803e-01  0.00000000e+00  1.87377769e-02 
 1.17500000e+00  1.17500000e+00  1.17500000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180809e-01  0.00000000e+00  1.94467807e-02 
 1.17600000e+00  1.17600000e+00  1.17600000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508743e-01  7.44180825e-01  0.00000000e+00  2.01941567e-02 
 1.17700000e+00  1.17700000e+00  1.17700000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508743e-01  7.44180800e-01  0.00000000e+00  2.09833978e-02 
 1.17800000e+00  1.17800000e+00  1.17800000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508738e-01  7.44180802e-01  0.00000000e+00  2.18185293e-02 
 1.17900000e+00  1.17900000e+00  1.17900000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180809e-01  0.00000000e+00  2.27041759e-02 
 1.18000000e+00  1.18000000e+00  1.18000000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508736e-01  7.44180811e-01  0.00000000e+00  2.36457411e-02 
 1.18100000e+00  1.18100000e+00  1.18100000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508739e-01  7.44180803e-01  0.00000000e+00  2.46495394e-02 
 1.18200000e+00  1.18200000e+00  1.18200000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508736e-01  7.44180800e-01  0.00000000e+00  2.57230611e-02 
 1.18300000e+00  1.18300000e+00  1.18300000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508743e-01  7.44180806e-01  0.00000000e+00  2.68752431e-02 
 1.18400000e+00  1.18400000e+00  1.18400000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508743e-01  7.44180807e-01  0.00000000e+00  2.81169012e-02 
 1.18500000e+00  1.18500000e+00  1.18500000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180797e-01  0.00000000e+00  2.94612713e-02 
 1.18600000e+00  1.18600000e+00  1.18600000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180808e-01  0.00000000e+00  3.09247762e-02 
 1.18700000e+00  1.18700000e+00  1.18700000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180803e-01  0.00000000e+00  3.25281351e-02 
 1.18800000e+00  1.18800000e+00  1.18800000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180805e-01  0.00000000e+00  3.42979533e-02 
 1.18900000e+00  1.18900000e+00  1.18900000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508739e-01  7.44180799e-01  0.00000000e+00  3.62690994e-02 
 1.19000000e+00  1.19000000e+00  1.19000000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508736e-01  7.44180814e-01  0.00000000e+00  3.84884183e-02 
 1.19100000e+00  1.19100000e+00  1.19100000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508738e-01  7.44180800e-01  0.00000000e+00  4.10205230e-02 
 1.19200000e+00  1.19200000e+00  1.19200000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180809e-01  0.00000000e+00  4.39576542e-02 
 1.19300000e+00  1.19300000e+00  1.19300000e+00  1.20000000e+00  4.97192514e-01  9.18152875e-01  6.28508739e-01  7.44180812e-01  0.00000000e+00  4.74365409e-02 
 1.19400000e+00  1.19400000e+00  1.19400000e+00  1.20000000e+00  4.97192514e-01  9.18152872e-01  6.28508746e-01  7.44180808e-01  0.00000000e+00  5.16693125e-02 
 1.19500000e+00  1.19500000e+00  1.19500000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180805e-01  0.00000000e+00  5.70038406e-02 
 1.19600000e+00  1.19600000e+00  1.19600000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180794e-01  0.00000000e+00  6.40490235e-02 
 1.19700000e+00  1.19700000e+00  1.19700000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180805e-01  0.00000000e+00  7.41005587e-02 
 1.19800000e+00  1.19800000e+00  1.19800000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180804e-01  0.00000000e+00  8.95473174e-02 
 1.19900000e+00  1.19900000e+00  1.19900000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180797e-01  0.00000000e+00  1.17239427e-01 
 1.20000000e+00  1.20000000e+00  1.20000000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180795e-01  0.00000000e+00  4.72882587e-01 
 1.20100000e+00  1.20100000e+00  1.20100000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180806e-01  0.00000000e+00  1.61822653e+00 
 1.20200000e+00  1.20200000e+00  1.20200000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180806e-01  0.00000000e+00  1.65821174e+00 
 1.20300000e+00  1.20300000e+00  1.20300000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508738e-01  7.44180793e-01  0.00000000e+00  1.68282670e+00 
 1.20400000e+00  1.20400000e+00  1.20400000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180820e-01  0.00000000e+00  1.69995334e+00 
 1.20500000e+00  1.20500000e+00  1.20500000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508737e-01  7.44180800e-01  0.00000000e+00  1.71120782e+00 
 1.20600000e+00  1.20600000e+00  1.20600000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508743e-01  7.44180804e-01  0.00000000e+00  1.71927720e+00 
 1.20700000e+00  1.20700000e+00  1.20700000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508735e-01  7.44180813e-01  0.00000000e+00  1.72562688e+00 
 1.20800000e+00  1.20800000e+00  1.20800000e+00  1.20000000e+00  4.97192514e-01  9.18152872e-01  6.28508735e-01  7.44180830e-01  0.00000000e+00  1.73077889e+00 
 1.20900000e+00  1.20900000e+00  1.20900000e+00  1.20000000e+00  4.97192514e-01  9.18152875e-01  6.28508738e-01  7.44180796e-01  0.00000000e+00  1.73505054e+00 
 1.21000000e+00  1.21000000e+00  1.21000000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508742e-01  7.44180799e-01  0.00000000e+00  1.73867843e+00 
 1.21100000e+00  1.21100000e+00  1.21100000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508742e-01  7.44180810e-01  0.00000000e+00  1.74182342e+00 
 1.21200000e+00  1.21200000e+00  1.21200000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180827e-01  0.00000000e+00  1.74459507e+00 
 1.21300000e+00  1.21300000e+00  1.21300000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180817e-01  0.00000000e+00  1.74707099e+00 
 1.21400000e+00  1.21400000e+00  1.21400000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508743e-01  7.44180793e-01  0.00000000e+00  1.74930777e+00 
 1.21500000e+00  1.21500000e+00  1.21500000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180814e-01  0.00000000e+00  1.75134758e+00 
 1.21600000e+00  1.21600000e+00  1.21600000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508743e-01  7.44180825e-01  0.00000000e+00  1.75322261e+00 
 1.21700000e+00  1.21700000e+00  1.21700000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508737e-01  7.44180799e-01  0.00000000e+00  1.75495787e+00 
 1.21800000e+00  1.21800000e+00  1.21800000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508736e-01  7.44180825e-01  0.00000000e+00  1.75657313e+00 
 1.21900000e+00  1.21900000e+00  1.21900000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180803e-01  0.00000000e+00  1.75808421e+00 
 1.22000000e+00  1.22000000e+00  1.22000000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508744e-01  7.44180816e-01  0.00000000e+00  1.75950398e+00 
 1.22100000e+00  1.22100000e+00  1.22100000e+00  1.20000000e+00  4.97192515e-01  9.18152873e-01  6.28508741e-01  7.44180816e-01  0.00000000e+00  1.76084304e+00 
 1.22200000e+00  1.22200000e+00  1.22200000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508738e-01  7.44180823e-01  0.00000000e+00  1.76211022e+00 
 1.22300000e+00  1.22300000e+00  1.22300000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508739e-01  7.44180814e-01  0.00000000e+00  1.76331289e+00 
 1.22400000e+00  1.22400000e+00  1.22400000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180816e-01  0.00000000e+00  1.76445732e+00 
 1.22500000e+00  1.22500000e+00  1.22500000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180809e-01  0.00000000e+00  1.76554885e+00 
 1.22600000e+00  1.22600000e+00  1.22600000e+00  1.20000000e+00  4.97192514e-01  9.18152872e-01  6.28508740e-01  7.44180804e-01  0.00000000e+00  1.76659209e+00 
 1.22700000e+00  1.22700000e+00  1.22700000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180810e-01  0.00000000e+00  1.76759104e+00 
 1.22800000e+00  1.22800000e+00  1.22800000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180807e-01  0.00000000e+00  1.76854915e+00 
 1.22900000e+00  1.22900000e+00  1.22900000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508746e-01  7.44180798e-01  0.00000000e+00  1.76946949e+00 
 1.23000000e+00  1.23000000e+00  1.23000000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180793e-01  0.00000000e+00  1.77035474e+00 
 1.23100000e+00  1.23100000e+00  1.23100000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508738e-01  7.44180786e-01  0.00000000e+00  1.77120727e+00 
 1.23200000e+00  1.23200000e+00  1.23200000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508736e-01  7.44180799e-01  0.00000000e+00  1.77202922e+00 
 1.23300000e+00  1.23300000e+00  1.23300000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508739e-01  7.44180807e-01  0.00000000e+00  1.77282248e+00 
 1.23400000e+00  1.23400000e+00  1.23400000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508739e-01  7.44180823e-01  0.00000000e+00  1.77358874e+00 
 1.23500000e+00  1.23500000e+00  1.23500000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508745e-01  7.44180824e-01  0.00000000e+00  1.77432955e+00 
 1.23600000e+00  1.23600000e+00  1.23600000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508742e-01  7.44180811e-01  0.00000000e+00  1.77504630e+00 
 1.23700000e+00  1.23700000e+00  1.23700000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508737e-01  7.44180795e-01  0.00000000e+00  1.77574025e+00 
 1.23800000e+00  1.23800000e+00  1.23800000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508745e-01  7.44180814e-01  0.00000000e+00  1.77641255e+00 
 1.23900000e+00  1.23900000e+00  1.23900000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508733e-01  7.44180828e-01  0.00000000e+00  1.77706427e+00 
 1.24000000e+00  1.24000000e+00  1.24000000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180790e-01  0.00000000e+00  1.77769634e+00 
 1.24100000e+00  1.24100000e+00  1.24100000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508736e-01  7.44180802e-01  0.00000000e+00  1.77830968e+00 
 1.24200000e+00  1.24200000e+00  1.24200000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508738e-01  7.44180800e-01  0.00000000e+00  1.77890509e+00 
 1.24300000e+00  1.24300000e+00  1.24300000e+00  1.20000000e+00  4.97192514e-01  9.18152873e-01  6.28508743e-01  7.44180815e-01  0.00000000e+00  1.77948335e+00 
 1.24400000e+00  1.24400000e+00  1.24400000e+00  1.20000000e+00  4.97192514e-01  9.18152874e-01  6.28508738e-01  7.44180813e-01  0.00000000e+00  1.78004515e+00 
