v-sweep,v-sweep_1,v1,v2,vbn,vbp,vcn,vcp,vmeas#branch,vout
0.125,0.125,0.125,1.2,0.497192514,0.918152873,0.628508741,0.744180804,0,0.000169175
0.126,0.126,0.126,1.2,0.497192514,0.918152874,0.628508737,0.744180828,0,0.000169175
0.127,0.127,0.127,1.2,0.497192514,0.918152873,0.628508741,0.744180803,0,0.000169175
0.128,0.128,0.128,1.2,0.497192514,0.918152874,0.628508736,0.744180807,0,0.000169176
0.129,0.129,0.129,1.2,0.497192514,0.918152874,0.628508737,0.744180796,0,0.000169175
0.13,0.13,0.13,1.2,0.497192514,0.918152872,0.628508741,0.744180815,0,0.000169176
0.131,0.131,0.131,1.2,0.497192514,0.918152872,0.628508739,0.744180809,0,0.000169176
0.132,0.132,0.132,1.2,0.497192514,0.918152875,0.628508741,0.744180802,0,0.000169175
0.133,0.133,0.133,1.2,0.497192514,0.918152873,0.628508734,0.744180801,0,0.000169175
0.134,0.134,0.134,1.2,0.497192514,0.918152873,0.628508735,0.744180824,0,0.000169175
0.135,0.135,0.135,1.2,0.497192514,0.918152873,0.628508739,0.744180806,0,0.000169176
0.136,0.136,0.136,1.2,0.497192514,0.918152873,0.628508739,0.744180795,0,0.000169176
0.137,0.137,0.137,1.2,0.497192514,0.918152873,0.628508737,0.744180796,0,0.000169175
0.138,0.138,0.138,1.2,0.497192514,0.918152874,0.628508734,0.744180798,0,0.000169175
0.139,0.139,0.139,1.2,0.497192514,0.918152873,0.628508743,0.744180816,0,0.000169175
0.14,0.14,0.14,1.2,0.497192514,0.918152873,0.62850874,0.744180808,0,0.000169175
0.141,0.141,0.141,1.2,0.497192514,0.918152873,0.628508737,0.744180797,0,0.000169176
0.142,0.142,0.142,1.2,0.497192514,0.918152873,0.628508741,0.744180799,0,0.000169176
0.143,0.143,0.143,1.2,0.497192514,0.918152874,0.628508742,0.744180812,0,0.000169175
0.144,0.144,0.144,1.2,0.497192514,0.918152873,0.628508742,0.744180803,0,0.000169176
0.145,0.145,0.145,1.2,0.497192514,0.918152874,0.628508742,0.744180819,0,0.000169176
0.146,0.146,0.146,1.2,0.497192514,0.918152874,0.628508744,0.744180823,0,0.000169176
0.147,0.147,0.147,1.2,0.497192514,0.918152874,0.628508736,0.744180789,0,0.000169175
0.148,0.148,0.148,1.2,0.497192514,0.918152874,0.628508735,0.744180809,0,0.000169175
0.149,0.149,0.149,1.2,0.497192514,0.918152873,0.628508742,0.744180806,0,0.000169175
0.15,0.15,0.15,1.2,0.497192514,0.918152874,0.628508742,0.744180813,0,0.000169175
0.151,0.151,0.151,1.2,0.497192515,0.918152873,0.628508745,0.744180816,0,0.000169175
0.152,0.152,0.152,1.2,0.497192514,0.918152875,0.628508741,0.744180803,0,0.000169176
0.153,0.153,0.153,1.2,0.497192514,0.918152873,0.628508742,0.74418081,0,0.000169176
0.154,0.154,0.154,1.2,0.497192514,0.918152873,0.628508741,0.744180802,0,0.000169175
0.155,0.155,0.155,1.2,0.497192514,0.918152874,0.628508743,0.744180802,0,0.000169175
0.156,0.156,0.156,1.2,0.497192514,0.918152874,0.628508737,0.744180809,0,0.000169175
0.157,0.157,0.157,1.2,0.497192514,0.918152874,0.628508741,0.744180807,0,0.000169175
0.158,0.158,0.158,1.2,0.497192514,0.918152874,0.62850874,0.74418082,0,0.000169176
0.159,0.159,0.159,1.2,0.497192514,0.918152873,0.628508746,0.744180797,0,0.000169175
0.16,0.16,0.16,1.2,0.497192514,0.918152873,0.628508739,0.744180806,0,0.000169175
0.161,0.161,0.161,1.2,0.497192514,0.918152873,0.628508738,0.744180805,0,0.000169175
0.162,0.162,0.162,1.2,0.497192514,0.918152874,0.628508737,0.744180808,0,0.000169175
0.163,0.163,0.163,1.2,0.497192514,0.918152873,0.628508743,0.744180812,0,0.000169176
0.164,0.164,0.164,1.2,0.497192515,0.918152874,0.628508738,0.744180804,0,0.000169175
0.165,0.165,0.165,1.2,0.497192514,0.918152873,0.628508738,0.744180801,0,0.000169175
0.166,0.166,0.166,1.2,0.497192514,0.918152873,0.628508738,0.744180794,0,0.000169175
0.167,0.167,0.167,1.2,0.497192514,0.918152874,0.628508743,0.744180821,0,0.000169175
0.168,0.168,0.168,1.2,0.497192514,0.918152873,0.628508741,0.744180799,0,0.000169175
0.169,0.169,0.169,1.2,0.497192514,0.918152873,0.628508741,0.744180822,0,0.000169176
0.17,0.17,0.17,1.2,0.497192514,0.918152874,0.628508738,0.74418082,0,0.000169176
0.171,0.171,0.171,1.2,0.497192514,0.918152873,0.628508741,0.744180803,0,0.000169175
0.172,0.172,0.172,1.2,0.497192514,0.918152874,0.628508745,0.744180795,0,0.000169175
0.173,0.173,0.173,1.2,0.497192514,0.918152873,0.628508737,0.744180805,0,0.000169176
0.174,0.174,0.174,1.2,0.497192514,0.918152874,0.628508742,0.744180795,0,0.000169175
0.175,0.175,0.175,1.2,0.497192514,0.918152872,0.628508744,0.744180793,0,0.000169176
0.176,0.176,0.176,1.2,0.497192514,0.918152873,0.628508739,0.744180825,0,0.000169175
0.177,0.177,0.177,1.2,0.497192514,0.918152873,0.62850874,0.74418082,0,0.000169176
0.178,0.178,0.178,1.2,0.497192514,0.918152873,0.628508743,0.744180812,0,0.000169175
0.179,0.179,0.179,1.2,0.497192514,0.918152874,0.628508738,0.744180819,0,0.000169175
0.18,0.18,0.18,1.2,0.497192514,0.918152873,0.628508741,0.744180812,0,0.000169176
0.181,0.181,0.181,1.2,0.497192514,0.918152873,0.628508741,0.744180794,0,0.000169176
0.182,0.182,0.182,1.2,0.497192515,0.918152874,0.628508739,0.744180806,0,0.000169175
0.183,0.183,0.183,1.2,0.497192514,0.918152874,0.628508736,0.744180813,0,0.000169175
0.184,0.184,0.184,1.2,0.497192514,0.918152873,0.628508742,0.744180804,0,0.000169175
0.185,0.185,0.185,1.2,0.497192514,0.918152873,0.628508739,0.744180823,0,0.000169176
0.186,0.186,0.186,1.2,0.497192514,0.918152874,0.628508737,0.744180821,0,0.000169175
0.187,0.187,0.187,1.2,0.497192514,0.918152872,0.62850874,0.744180824,0,0.000169176
0.188,0.188,0.188,1.2,0.497192514,0.918152873,0.628508741,0.74418082,0,0.000169176
0.189,0.189,0.189,1.2,0.497192514,0.918152874,0.628508739,0.744180801,0,0.000169175
0.19,0.19,0.19,1.2,0.497192514,0.918152874,0.628508741,0.744180805,0,0.000169176
0.191,0.191,0.191,1.2,0.497192514,0.918152873,0.628508741,0.74418081,0,0.000169175
0.192,0.192,0.192,1.2,0.497192514,0.918152873,0.628508741,0.744180819,0,0.000169176
0.193,0.193,0.193,1.2,0.497192514,0.918152873,0.628508738,0.744180817,0,0.000169175
0.194,0.194,0.194,1.2,0.497192514,0.918152873,0.62850874,0.744180807,0,0.000169176
0.195,0.195,0.195,1.2,0.497192514,0.918152874,0.62850874,0.744180815,0,0.000169175
0.196,0.196,0.196,1.2,0.497192514,0.918152873,0.628508744,0.744180808,0,0.000169176
0.197,0.197,0.197,1.2,0.497192514,0.918152874,0.628508734,0.744180808,0,0.000169175
0.198,0.198,0.198,1.2,0.497192514,0.918152873,0.628508745,0.744180802,0,0.000169175
0.199,0.199,0.199,1.2,0.497192514,0.918152874,0.628508736,0.744180804,0,0.000169175
0.2,0.2,0.2,1.2,0.497192514,0.918152873,0.628508738,0.744180804,0,0.000169175
0.201,0.201,0.201,1.2,0.497192514,0.918152874,0.628508741,0.744180819,0,0.000169175
0.202,0.202,0.202,1.2,0.497192514,0.918152874,0.628508739,0.744180812,0,0.000169176
0.203,0.203,0.203,1.2,0.497192514,0.918152874,0.62850874,0.744180802,0,0.000169175
0.204,0.204,0.204,1.2,0.497192514,0.918152874,0.628508745,0.744180817,0,0.000169175
0.205,0.205,0.205,1.2,0.497192514,0.918152873,0.628508738,0.744180824,0,0.000169175
0.206,0.206,0.206,1.2,0.497192514,0.918152874,0.628508741,0.744180808,0,0.000169175
0.207,0.207,0.207,1.2,0.497192514,0.918152873,0.628508745,0.744180793,0,0.000169175
0.208,0.208,0.208,1.2,0.497192514,0.918152874,0.628508735,0.744180802,0,0.000169175
0.209,0.209,0.209,1.2,0.497192514,0.918152873,0.62850874,0.744180792,0,0.000169175
0.21,0.21,0.21,1.2,0.497192514,0.918152874,0.62850874,0.744180806,0,0.000169175
0.211,0.211,0.211,1.2,0.497192514,0.918152873,0.628508743,0.74418082,0,0.000169175
0.212,0.212,0.212,1.2,0.497192514,0.918152874,0.628508742,0.744180801,0,0.000169176
0.213,0.213,0.213,1.2,0.497192514,0.918152873,0.628508743,0.744180812,0,0.000169176
0.214,0.214,0.214,1.2,0.497192515,0.918152874,0.628508746,0.744180805,0,0.000169175
0.215,0.215,0.215,1.2,0.497192514,0.918152874,0.628508737,0.744180814,0,0.000169175
0.216,0.216,0.216,1.2,0.497192514,0.918152873,0.628508737,0.744180805,0,0.000169175
0.217,0.217,0.217,1.2,0.497192514,0.918152874,0.628508738,0.744180803,0,0.000169175
0.218,0.218,0.218,1.2,0.497192514,0.918152873,0.628508743,0.744180793,0,0.000169175
0.219,0.219,0.219,1.2,0.497192514,0.918152873,0.62850874,0.744180808,0,0.000169175
0.22,0.22,0.22,1.2,0.497192514,0.918152874,0.628508742,0.744180782,0,0.000169175
0.221,0.221,0.221,1.2,0.497192514,0.918152873,0.62850874,0.744180797,0,0.000169175
0.222,0.222,0.222,1.2,0.497192514,0.918152872,0.628508746,0.744180805,0,0.000169176
0.223,0.223,0.223,1.2,0.497192514,0.918152874,0.628508739,0.744180792,0,0.000169175
0.224,0.224,0.224,1.2,0.497192514,0.918152873,0.628508739,0.744180812,0,0.000169175
0.225,0.225,0.225,1.2,0.497192514,0.918152874,0.628508741,0.744180799,0,0.000169175
0.226,0.226,0.226,1.2,0.497192514,0.918152874,0.628508739,0.744180816,0,0.000169175
0.227,0.227,0.227,1.2,0.497192514,0.918152873,0.628508744,0.744180831,0,0.000169176
0.228,0.228,0.228,1.2,0.497192514,0.918152874,0.628508737,0.744180816,0,0.000169175
0.229,0.229,0.229,1.2,0.497192514,0.918152874,0.62850874,0.744180799,0,0.000169175
0.23,0.23,0.23,1.2,0.497192514,0.918152873,0.628508738,0.74418082,0,0.000169175
0.231,0.231,0.231,1.2,0.497192514,0.918152874,0.628508741,0.744180816,0,0.000169175
0.232,0.232,0.232,1.2,0.497192514,0.918152872,0.628508735,0.744180799,0,0.000169176
0.233,0.233,0.233,1.2,0.497192514,0.918152873,0.628508743,0.744180798,0,0.000169176
0.234,0.234,0.234,1.2,0.497192514,0.918152873,0.628508743,0.744180792,0,0.000169175
0.235,0.235,0.235,1.2,0.497192514,0.918152873,0.628508743,0.74418081,0,0.000169175
0.236,0.236,0.236,1.2,0.497192514,0.918152873,0.62850874,0.744180829,0,0.000169175
0.237,0.237,0.237,1.2,0.497192514,0.918152875,0.628508737,0.744180816,0,0.000169175
0.238,0.238,0.238,1.2,0.497192514,0.918152872,0.628508741,0.744180812,0,0.000169175
0.239,0.239,0.239,1.2,0.497192514,0.918152873,0.628508741,0.744180792,0,0.000169175
0.24,0.24,0.24,1.2,0.497192514,0.918152874,0.628508738,0.744180821,0,0.000169175
0.241,0.241,0.241,1.2,0.497192514,0.918152873,0.628508739,0.744180804,0,0.000169176
0.242,0.242,0.242,1.2,0.497192514,0.918152874,0.628508739,0.744180806,0,0.000169176
0.243,0.243,0.243,1.2,0.497192515,0.918152873,0.628508743,0.744180814,0,0.000169176
0.244,0.244,0.244,1.2,0.497192514,0.918152873,0.628508739,0.744180813,0,0.000169175
0.245,0.245,0.245,1.2,0.497192514,0.918152873,0.628508738,0.744180802,0,0.000169176
0.246,0.246,0.246,1.2,0.497192514,0.918152873,0.628508744,0.744180817,0,0.000169175
0.247,0.247,0.247,1.2,0.497192514,0.918152874,0.628508741,0.744180802,0,0.000169176
0.248,0.248,0.248,1.2,0.497192514,0.918152873,0.628508741,0.744180814,0,0.000169175
0.249,0.249,0.249,1.2,0.497192514,0.918152873,0.628508741,0.744180813,0,0.000169176
0.25,0.25,0.25,1.2,0.497192514,0.918152873,0.628508744,0.744180813,0,0.000169176
0.251,0.251,0.251,1.2,0.497192515,0.918152874,0.628508737,0.744180798,0,0.000169174
0.252,0.252,0.252,1.2,0.497192514,0.918152873,0.62850874,0.744180796,0,0.000169176
0.253,0.253,0.253,1.2,0.497192514,0.918152873,0.628508739,0.744180794,0,0.000169175
0.254,0.254,0.254,1.2,0.497192514,0.918152874,0.628508738,0.744180792,0,0.000169176
0.255,0.255,0.255,1.2,0.497192514,0.918152873,0.628508743,0.744180814,0,0.000169175
0.256,0.256,0.256,1.2,0.497192514,0.918152875,0.628508742,0.744180805,0,0.000169175
0.257,0.257,0.257,1.2,0.497192514,0.918152872,0.628508739,0.744180811,0,0.000169176
0.258,0.258,0.258,1.2,0.497192514,0.918152873,0.628508739,0.744180798,0,0.000169176
0.259,0.259,0.259,1.2,0.497192514,0.918152874,0.628508743,0.744180795,0,0.000169175
0.26,0.26,0.26,1.2,0.497192514,0.918152873,0.628508741,0.744180804,0,0.000169176
0.261,0.261,0.261,1.2,0.497192514,0.918152874,0.62850874,0.744180798,0,0.000169176
0.262,0.262,0.262,1.2,0.497192514,0.918152873,0.628508743,0.744180801,0,0.000169176
0.263,0.263,0.263,1.2,0.497192514,0.918152873,0.62850874,0.744180804,0,0.000169175
0.264,0.264,0.264,1.2,0.497192514,0.918152874,0.628508738,0.744180798,0,0.000169175
0.265,0.265,0.265,1.2,0.497192514,0.918152873,0.628508739,0.744180812,0,0.000169175
0.266,0.266,0.266,1.2,0.497192514,0.918152873,0.628508742,0.744180801,0,0.000169175
0.267,0.267,0.267,1.2,0.497192514,0.918152873,0.628508739,0.74418082,0,0.000169175
0.268,0.268,0.268,1.2,0.497192514,0.918152873,0.62850874,0.744180795,0,0.000169175
0.269,0.269,0.269,1.2,0.497192514,0.918152874,0.628508737,0.744180792,0,0.000169176
0.27,0.27,0.27,1.2,0.497192514,0.918152872,0.628508745,0.744180816,0,0.000169176
0.271,0.271,0.271,1.2,0.497192514,0.918152873,0.628508739,0.744180808,0,0.000169175
0.272,0.272,0.272,1.2,0.497192514,0.918152874,0.628508739,0.744180809,0,0.000169176
0.273,0.273,0.273,1.2,0.497192514,0.918152873,0.628508737,0.744180795,0,0.000169175
0.274,0.274,0.274,1.2,0.497192514,0.918152873,0.628508739,0.744180815,0,0.000169176
0.275,0.275,0.275,1.2,0.497192514,0.918152873,0.628508739,0.744180817,0,0.000169175
0.276,0.276,0.276,1.2,0.497192514,0.918152873,0.62850874,0.744180791,0,0.000169176
0.277,0.277,0.277,1.2,0.497192514,0.918152874,0.628508739,0.7441808,0,0.000169175
0.278,0.278,0.278,1.2,0.497192514,0.918152873,0.628508746,0.744180807,0,0.000169176
0.279,0.279,0.279,1.2,0.497192514,0.918152874,0.628508744,0.744180804,0,0.000169175
0.28,0.28,0.28,1.2,0.497192514,0.918152874,0.628508741,0.744180811,0,0.000169176
0.281,0.281,0.281,1.2,0.497192514,0.918152873,0.628508743,0.744180798,0,0.000169176
0.282,0.282,0.282,1.2,0.497192514,0.918152875,0.628508743,0.744180808,0,0.000169175
0.283,0.283,0.283,1.2,0.497192514,0.918152873,0.628508739,0.744180829,0,0.000169176
0.284,0.284,0.284,1.2,0.497192514,0.918152873,0.628508743,0.744180794,0,0.000169176
0.285,0.285,0.285,1.2,0.497192514,0.918152873,0.628508736,0.744180817,0,0.000169175
0.286,0.286,0.286,1.2,0.497192514,0.918152874,0.628508741,0.744180795,0,0.000169176
0.287,0.287,0.287,1.2,0.497192514,0.918152873,0.628508737,0.744180801,0,0.000169175
0.288,0.288,0.288,1.2,0.497192515,0.918152874,0.628508737,0.744180811,0,0.000169176
0.289,0.289,0.289,1.2,0.497192514,0.918152874,0.628508739,0.744180795,0,0.000169175
0.29,0.29,0.29,1.2,0.497192514,0.918152873,0.628508747,0.744180798,0,0.000169175
0.291,0.291,0.291,1.2,0.497192514,0.918152873,0.62850874,0.744180815,0,0.000169175
0.292,0.292,0.292,1.2,0.497192514,0.918152873,0.628508742,0.744180818,0,0.000169175
0.293,0.293,0.293,1.2,0.497192514,0.918152873,0.628508741,0.74418081,0,0.000169176
0.294,0.294,0.294,1.2,0.497192514,0.918152874,0.628508741,0.744180808,0,0.000169176
0.295,0.295,0.295,1.2,0.497192514,0.918152874,0.628508742,0.744180795,0,0.000169175
0.296,0.296,0.296,1.2,0.497192514,0.918152873,0.628508738,0.744180804,0,0.000169176
0.297,0.297,0.297,1.2,0.497192514,0.918152874,0.628508739,0.744180796,0,0.000169175
0.298,0.298,0.298,1.2,0.497192514,0.918152873,0.628508741,0.7441808,0,0.000169175
0.299,0.299,0.299,1.2,0.497192514,0.918152874,0.628508739,0.744180798,0,0.000169175
0.3,0.3,0.3,1.2,0.497192514,0.918152873,0.628508741,0.744180792,0,0.000169175
0.301,0.301,0.301,1.2,0.497192514,0.918152874,0.62850874,0.74418081,0,0.000169175
0.302,0.302,0.302,1.2,0.497192514,0.918152873,0.62850874,0.744180807,0,0.000169175
0.303,0.303,0.303,1.2,0.497192514,0.918152874,0.628508742,0.74418082,0,0.000169175
0.304,0.304,0.304,1.2,0.497192514,0.918152873,0.628508736,0.744180799,0,0.000169176
0.305,0.305,0.305,1.2,0.497192514,0.918152874,0.62850874,0.744180817,0,0.000169176
0.306,0.306,0.306,1.2,0.497192514,0.918152872,0.628508738,0.744180818,0,0.000169175
0.307,0.307,0.307,1.2,0.497192514,0.918152874,0.628508736,0.744180824,0,0.000169176
0.308,0.308,0.308,1.2,0.497192514,0.918152873,0.628508742,0.744180823,0,0.000169176
0.309,0.309,0.309,1.2,0.497192514,0.918152873,0.628508738,0.744180802,0,0.000169176
0.31,0.31,0.31,1.2,0.497192514,0.918152873,0.628508737,0.744180807,0,0.000169176
0.311,0.311,0.311,1.2,0.497192514,0.918152873,0.628508742,0.744180823,0,0.000169175
0.312,0.312,0.312,1.2,0.497192514,0.918152873,0.628508734,0.744180798,0,0.000169175
0.313,0.313,0.313,1.2,0.497192514,0.918152873,0.628508736,0.744180823,0,0.000169175
0.314,0.314,0.314,1.2,0.497192514,0.918152875,0.628508737,0.744180803,0,0.000169175
0.315,0.315,0.315,1.2,0.497192514,0.918152873,0.628508741,0.744180814,0,0.000169175
0.316,0.316,0.316,1.2,0.497192514,0.918152874,0.628508738,0.744180808,0,0.000169175
0.317,0.317,0.317,1.2,0.497192514,0.918152873,0.62850874,0.744180793,0,0.000169176
0.318,0.318,0.318,1.2,0.497192514,0.918152874,0.628508739,0.744180804,0,0.000169176
0.319,0.319,0.319,1.2,0.497192514,0.918152874,0.628508739,0.744180814,0,0.000169175
0.32,0.32,0.32,1.2,0.497192514,0.918152874,0.628508739,0.744180798,0,0.000169175
0.321,0.321,0.321,1.2,0.497192514,0.918152873,0.628508744,0.744180819,0,0.000169175
0.322,0.322,0.322,1.2,0.497192514,0.918152874,0.628508744,0.74418081,0,0.000169176
0.323,0.323,0.323,1.2,0.497192514,0.918152873,0.628508741,0.744180824,0,0.000169176
0.324,0.324,0.324,1.2,0.497192514,0.918152873,0.62850874,0.744180812,0,0.000169176
0.325,0.325,0.325,1.2,0.497192514,0.918152873,0.628508741,0.744180805,0,0.000169175
0.326,0.326,0.326,1.2,0.497192514,0.918152874,0.628508739,0.74418079,0,0.000169175
0.327,0.327,0.327,1.2,0.497192514,0.918152873,0.628508744,0.744180798,0,0.000169175
0.328,0.328,0.328,1.2,0.497192514,0.918152874,0.628508739,0.744180813,0,0.000169175
0.329,0.329,0.329,1.2,0.497192514,0.918152873,0.628508744,0.744180805,0,0.000169176
0.33,0.33,0.33,1.2,0.497192514,0.918152874,0.628508742,0.744180802,0,0.000169175
0.331,0.331,0.331,1.2,0.497192514,0.918152872,0.628508741,0.744180807,0,0.000169176
0.332,0.332,0.332,1.2,0.497192514,0.918152873,0.628508737,0.744180809,0,0.000169176
0.333,0.333,0.333,1.2,0.497192514,0.918152873,0.628508738,0.744180824,0,0.000169175
0.334,0.334,0.334,1.2,0.497192514,0.918152874,0.628508741,0.744180804,0,0.000169176
0.335,0.335,0.335,1.2,0.497192514,0.918152874,0.628508737,0.744180804,0,0.000169175
0.336,0.336,0.336,1.2,0.497192514,0.918152874,0.628508739,0.744180813,0,0.000169175
0.337,0.337,0.337,1.2,0.497192514,0.918152875,0.628508738,0.744180809,0,0.000169176
0.338,0.338,0.338,1.2,0.497192514,0.918152873,0.628508744,0.74418081,0,0.000169176
0.339,0.339,0.339,1.2,0.497192514,0.918152874,0.628508736,0.744180814,0,0.000169175
0.34,0.34,0.34,1.2,0.497192514,0.918152874,0.628508739,0.744180805,0,0.000169175
0.341,0.341,0.341,1.2,0.497192514,0.918152874,0.62850874,0.744180807,0,0.000169175
0.342,0.342,0.342,1.2,0.497192514,0.918152873,0.628508743,0.744180807,0,0.000169176
0.343,0.343,0.343,1.2,0.497192514,0.918152874,0.628508741,0.744180808,0,0.000169175
0.344,0.344,0.344,1.2,0.497192514,0.918152874,0.62850874,0.74418081,0,0.000169175
0.345,0.345,0.345,1.2,0.497192514,0.918152872,0.628508742,0.744180814,0,0.000169176
0.346,0.346,0.346,1.2,0.497192514,0.918152874,0.628508736,0.744180817,0,0.000169175
0.347,0.347,0.347,1.2,0.497192514,0.918152873,0.628508741,0.744180797,0,0.000169176
0.348,0.348,0.348,1.2,0.497192514,0.918152874,0.62850874,0.744180812,0,0.000169175
0.349,0.349,0.349,1.2,0.497192514,0.918152874,0.628508739,0.744180808,0,0.000169175
0.35,0.35,0.35,1.2,0.497192514,0.918152873,0.628508741,0.744180816,0,0.000169175
0.351,0.351,0.351,1.2,0.497192514,0.918152873,0.628508742,0.744180809,0,0.000169176
0.352,0.352,0.352,1.2,0.497192514,0.918152874,0.628508741,0.744180805,0,0.000169176
0.353,0.353,0.353,1.2,0.497192514,0.918152873,0.628508742,0.744180811,0,0.000169175
0.354,0.354,0.354,1.2,0.497192515,0.918152874,0.628508744,0.744180817,0,0.000169175
0.355,0.355,0.355,1.2,0.497192514,0.918152873,0.62850874,0.744180821,0,0.000169176
0.356,0.356,0.356,1.2,0.497192514,0.918152873,0.628508743,0.744180808,0,0.000169175
0.357,0.357,0.357,1.2,0.497192514,0.918152873,0.628508738,0.744180826,0,0.000169175
0.358,0.358,0.358,1.2,0.497192514,0.918152874,0.628508743,0.7441808,0,0.000169175
0.359,0.359,0.359,1.2,0.497192514,0.918152873,0.628508736,0.744180792,0,0.000169176
0.36,0.36,0.36,1.2,0.497192514,0.918152873,0.628508735,0.744180804,0,0.000169176
0.361,0.361,0.361,1.2,0.497192514,0.918152874,0.62850874,0.744180794,0,0.000169175
0.362,0.362,0.362,1.2,0.497192514,0.918152874,0.628508735,0.744180809,0,0.000169175
0.363,0.363,0.363,1.2,0.497192514,0.918152873,0.628508739,0.744180811,0,0.000169175
0.364,0.364,0.364,1.2,0.497192514,0.918152875,0.628508738,0.744180808,0,0.000169175
0.365,0.365,0.365,1.2,0.497192514,0.918152873,0.628508744,0.744180813,0,0.000169175
0.366,0.366,0.366,1.2,0.497192514,0.918152874,0.628508741,0.744180816,0,0.000169175
0.367,0.367,0.367,1.2,0.497192514,0.918152873,0.628508744,0.74418082,0,0.000169176
0.368,0.368,0.368,1.2,0.497192514,0.918152873,0.62850874,0.744180817,0,0.000169176
0.369,0.369,0.369,1.2,0.497192514,0.918152874,0.62850874,0.744180808,0,0.000169176
0.37,0.37,0.37,1.2,0.497192514,0.918152873,0.628508744,0.744180818,0,0.000169176
0.371,0.371,0.371,1.2,0.497192514,0.918152873,0.62850874,0.744180816,0,0.000169176
0.372,0.372,0.372,1.2,0.497192514,0.918152874,0.62850874,0.744180808,0,0.000169175
0.373,0.373,0.373,1.2,0.497192514,0.918152873,0.628508743,0.744180794,0,0.000169176
0.374,0.374,0.374,1.2,0.497192514,0.918152873,0.628508745,0.744180804,0,0.000169175
0.375,0.375,0.375,1.2,0.497192514,0.918152874,0.62850874,0.744180809,0,0.000169175
0.376,0.376,0.376,1.2,0.497192514,0.918152874,0.628508743,0.744180795,0,0.000169175
0.377,0.377,0.377,1.2,0.497192514,0.918152874,0.628508739,0.744180818,0,0.000169175
0.378,0.378,0.378,1.2,0.497192514,0.918152874,0.628508742,0.744180819,0,0.000169176
0.379,0.379,0.379,1.2,0.497192514,0.918152875,0.628508738,0.744180816,0,0.000169175
0.38,0.38,0.38,1.2,0.497192514,0.918152872,0.628508739,0.7441808,0,0.000169176
0.381,0.381,0.381,1.2,0.497192514,0.918152873,0.628508742,0.744180813,0,0.000169176
0.382,0.382,0.382,1.2,0.497192514,0.918152873,0.628508742,0.744180811,0,0.000169176
0.383,0.383,0.383,1.2,0.497192514,0.918152873,0.628508744,0.744180806,0,0.000169175
0.384,0.384,0.384,1.2,0.497192514,0.918152873,0.628508739,0.7441808,0,0.000169175
0.385,0.385,0.385,1.2,0.497192514,0.918152873,0.628508743,0.744180815,0,0.000169176
0.386,0.386,0.386,1.2,0.497192514,0.918152873,0.628508744,0.744180811,0,0.000169176
0.387,0.387,0.387,1.2,0.497192514,0.918152874,0.628508741,0.744180802,0,0.000169175
0.388,0.388,0.388,1.2,0.497192514,0.918152874,0.628508742,0.744180805,0,0.000169175
0.389,0.389,0.389,1.2,0.497192514,0.918152873,0.628508744,0.744180802,0,0.000169175
0.39,0.39,0.39,1.2,0.497192514,0.918152874,0.628508742,0.744180827,0,0.000169175
0.391,0.391,0.391,1.2,0.497192514,0.918152874,0.628508744,0.744180821,0,0.000169175
0.392,0.392,0.392,1.2,0.497192514,0.918152874,0.628508743,0.744180815,0,0.000169176
0.393,0.393,0.393,1.2,0.497192514,0.918152872,0.628508744,0.744180815,0,0.000169176
0.394,0.394,0.394,1.2,0.497192514,0.918152873,0.628508741,0.744180802,0,0.000169175
0.395,0.395,0.395,1.2,0.497192514,0.918152873,0.62850874,0.7441808,0,0.000169176
0.396,0.396,0.396,1.2,0.497192514,0.918152874,0.628508742,0.744180807,0,0.000169176
0.397,0.397,0.397,1.2,0.497192514,0.918152874,0.62850874,0.744180806,0,0.000169175
0.398,0.398,0.398,1.2,0.497192514,0.918152874,0.628508744,0.744180815,0,0.000169175
0.399,0.399,0.399,1.2,0.497192514,0.918152873,0.628508738,0.744180799,0,0.000169176
0.4,0.4,0.4,1.2,0.497192514,0.918152874,0.628508735,0.7441808,0,0.000169175
0.401,0.401,0.401,1.2,0.497192514,0.918152874,0.62850874,0.744180797,0,0.000169176
0.402,0.402,0.402,1.2,0.497192514,0.918152873,0.628508736,0.744180817,0,0.000169176
0.403,0.403,0.403,1.2,0.497192514,0.918152875,0.628508737,0.744180798,0,0.000169175
0.404,0.404,0.404,1.2,0.497192514,0.918152873,0.62850874,0.744180823,0,0.000169176
0.405,0.405,0.405,1.2,0.497192514,0.918152874,0.628508739,0.744180805,0,0.000169175
0.406,0.406,0.406,1.2,0.497192514,0.918152873,0.628508741,0.744180812,0,0.000169176
0.407,0.407,0.407,1.2,0.497192514,0.918152874,0.62850874,0.744180817,0,0.000169175
0.408,0.408,0.408,1.2,0.497192514,0.918152873,0.628508741,0.744180817,0,0.000169176
0.409,0.409,0.409,1.2,0.497192514,0.918152873,0.628508741,0.744180829,0,0.000169175
0.41,0.41,0.41,1.2,0.497192514,0.918152873,0.628508742,0.744180798,0,0.000169175
0.411,0.411,0.411,1.2,0.497192514,0.918152874,0.628508739,0.744180813,0,0.000169175
0.412,0.412,0.412,1.2,0.497192514,0.918152874,0.628508738,0.744180807,0,0.000169175
0.413,0.413,0.413,1.2,0.497192514,0.918152874,0.628508741,0.744180807,0,0.000169176
0.414,0.414,0.414,1.2,0.497192514,0.918152873,0.62850874,0.7441808,0,0.000169176
